Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Label
39,14,24,39,67,71,88,91,13,75,1
68,33,94,4,10,73,94,68,72,79,1
17,74,92,31,24,48,42,56,80,62,0
81,33,59,47,7,9,41,87,75,37,-1
15,64,7,39,21,69,79,78,47,79,0
7,14,6,27,93,17,65,89,93,15,1
91,36,24,52,99,70,76,26,42,66,0
50,56,30,30,96,34,74,50,69,89,1
47,82,60,27,34,11,78,86,20,67,0
85,71,86,36,79,100,41,48,30,52,-1
44,94,30,56,74,93,40,8,3,18,0
16,6,86,19,12,72,31,44,79,60,1
12,96,7,79,83,40,8,79,48,11,0
25,26,41,16,11,29,0,61,59,61,-1
100,61,97,65,68,68,60,27,89,43,0
53,78,14,62,30,100,50,75,35,24,-1
5,2,21,41,25,36,65,61,38,50,1
66,10,20,26,32,10,23,78,95,50,0
86,62,92,86,52,86,77,57,76,84,1
32,12,86,44,35,0,79,74,67,95,-1
39,26,39,71,23,6,41,82,50,86,0
91,22,15,46,78,50,63,81,43,95,-1
67,44,22,21,57,63,40,16,45,2,0
48,7,66,88,85,45,33,74,47,8,-1
65,90,66,89,53,10,41,82,37,40,1
72,47,84,63,53,74,59,57,15,60,1
34,24,78,84,32,5,8,76,29,63,0
61,61,17,51,49,3,62,20,51,14,0
83,5,40,50,65,91,37,75,73,1,1
46,10,52,76,85,50,84,50,2,47,1
34,73,35,23,97,3,65,98,7,56,-1
6,73,6,44,54,90,12,18,51,26,-1
4,26,35,19,72,31,68,38,87,26,-1
11,6,41,7,81,46,64,82,52,80,-1
99,7,92,22,21,41,72,26,6,88,1
44,72,66,85,45,53,13,92,31,65,1
72,92,68,33,41,80,38,62,76,100,-1
54,82,29,48,5,81,21,68,76,95,-1
54,79,50,76,98,81,52,10,37,7,-1
50,93,22,85,44,96,62,80,80,23,0
1,42,91,46,18,22,55,28,10,36,1
77,44,84,67,9,6,35,62,6,43,0
30,21,49,50,8,59,40,70,90,19,0
38,59,38,59,97,49,64,67,1,74,-1
94,29,60,41,49,10,70,29,10,99,-1
35,52,49,61,81,41,19,95,16,90,1
63,32,71,17,2,27,33,86,41,9,0
43,65,30,31,62,77,18,44,67,55,-1
88,54,36,57,43,37,38,35,58,29,-1
5,20,61,79,41,46,46,40,81,58,1
64,28,9,10,70,81,6,54,6,21,-1
58,36,13,68,49,94,44,80,80,77,-1
37,44,41,71,41,70,62,11,76,22,0
80,73,21,48,22,10,46,69,71,33,1
54,31,62,18,30,14,37,2,41,79,1
55,89,14,64,1,90,66,27,59,6,0
71,12,35,53,12,50,98,78,35,88,1
30,72,57,96,60,26,3,27,93,39,-1
44,84,16,51,69,9,3,14,37,42,-1
70,41,66,74,67,39,90,8,30,42,0
9,36,97,10,79,81,50,77,7,71,1
12,93,74,88,77,47,65,72,13,8,1
78,29,46,58,41,34,30,82,94,59,0
17,78,17,16,52,82,52,64,59,47,0
51,60,72,32,79,91,58,99,43,41,1
28,87,90,4,53,30,61,43,3,36,-1
33,84,39,35,16,35,9,90,88,44,-1
33,96,79,39,76,76,76,83,28,58,1
2,5,93,36,59,89,16,17,82,26,0
40,29,11,12,2,91,89,3,59,20,1
65,71,75,89,24,41,61,11,96,6,1
73,11,46,74,12,7,19,12,94,65,-1
69,41,34,94,55,84,52,1,69,21,-1
21,23,98,83,55,0,83,84,8,60,1
11,25,32,92,77,47,62,6,40,90,1
95,51,70,68,97,59,52,40,72,48,1
64,20,86,37,47,62,19,47,98,76,0
38,85,54,33,40,68,62,1,35,32,0
94,50,58,37,88,65,85,26,70,27,1
57,43,97,28,65,7,61,29,20,77,1
21,99,87,33,36,16,38,70,48,55,1
3,81,97,2,24,73,21,98,92,83,0
51,74,9,97,17,11,100,91,80,71,0
99,50,18,51,37,18,23,18,79,50,-1
37,51,48,96,99,85,2,29,99,17,1
47,84,13,30,2,23,95,26,43,69,1
60,10,41,9,6,89,29,21,64,61,0
11,12,4,36,82,30,24,74,42,52,1
83,76,43,99,91,31,58,87,36,98,0
75,73,2,6,58,61,33,0,52,1,1
78,34,1,56,86,98,65,88,21,73,0
32,86,40,29,57,1,52,44,54,67,-1
5,41,11,4,14,8,47,47,0,9,1
38,15,60,2,75,80,17,60,96,25,-1
24,90,34,90,15,35,81,95,43,47,1
2,60,98,7,69,8,24,98,7,86,-1
89,58,67,46,11,43,63,2,53,29,0
1,20,72,49,41,24,44,74,16,30,-1
31,100,78,92,80,50,21,39,25,18,-1
53,0,85,89,69,28,61,81,100,75,0
21,15,22,46,22,21,32,64,68,77,1
18,24,68,0,89,58,59,14,60,20,1
51,91,11,7,51,84,66,100,32,78,0
96,84,66,71,80,68,92,31,57,40,0
31,19,84,2,56,48,54,91,82,44,-1
7,17,43,61,59,1,81,73,92,2,-1
81,77,19,10,0,80,15,34,79,22,-1
76,83,83,59,50,99,25,8,29,21,-1
48,40,55,12,57,90,38,24,69,70,1
12,47,60,89,13,43,58,4,17,83,-1
27,16,66,56,64,60,97,8,85,13,1
69,75,8,12,4,24,79,69,53,32,0
28,55,58,61,94,45,13,31,79,61,0
5,58,60,67,33,80,90,86,4,26,1
53,36,16,23,71,36,22,69,36,96,0
65,67,93,91,57,1,52,2,83,53,0
5,6,78,75,39,92,87,28,15,84,1
100,79,74,25,32,36,91,31,59,68,-1
78,99,44,69,94,40,53,82,15,92,1
100,68,36,27,41,64,96,97,60,60,1
97,37,83,94,95,85,19,26,13,55,-1
90,18,34,20,50,73,73,48,2,98,0
46,45,19,83,8,6,11,56,30,76,1
17,45,8,92,69,91,40,67,37,100,1
67,53,79,65,20,12,0,90,8,20,0
32,3,42,74,42,17,25,56,22,20,0
13,5,35,40,97,55,0,16,10,26,1
48,46,93,80,69,53,52,59,41,88,0
61,35,16,52,46,81,29,78,29,81,0
99,89,96,46,13,63,7,29,35,72,0
93,42,61,32,39,72,63,36,3,87,-1
0,50,28,100,56,64,27,96,96,73,-1
82,63,44,48,74,93,56,2,83,52,1
78,25,24,4,67,72,70,61,25,83,0
72,2,83,18,36,95,17,70,87,57,-1
55,7,89,12,1,8,100,91,88,79,-1
45,13,1,15,60,30,69,85,74,69,-1
55,85,1,99,38,51,5,62,73,97,1
36,71,13,9,99,43,73,54,84,94,0
55,87,73,20,18,55,33,73,32,32,-1
43,49,12,86,88,49,2,28,8,46,0
52,84,13,47,56,4,12,65,30,44,0
40,97,97,91,86,40,28,19,85,93,1
46,59,36,41,47,41,38,89,59,63,-1
98,28,81,6,50,59,1,77,20,83,0
16,54,100,7,89,34,26,46,36,75,0
60,13,44,66,5,8,76,30,69,64,-1
22,100,9,77,88,38,18,98,49,45,0
71,73,61,9,24,25,85,5,70,20,0
83,69,22,6,45,72,40,58,8,49,0
30,18,97,79,10,28,49,69,21,59,-1
21,24,15,38,25,61,7,45,3,29,-1
33,9,53,86,12,23,99,70,4,15,-1
21,54,80,73,41,73,95,11,75,32,-1
98,14,45,53,3,9,33,67,37,1,0
39,6,10,92,57,86,71,97,76,2,1
9,0,3,96,71,77,16,56,38,40,-1
89,48,11,16,17,56,59,53,74,70,0
82,58,45,17,76,66,1,38,51,48,-1
88,34,82,48,38,45,2,53,69,34,1
39,99,10,84,59,74,33,61,6,55,-1
81,23,13,38,83,66,42,83,43,39,-1
9,63,20,72,22,80,16,56,46,43,0
40,81,26,93,44,97,30,74,89,49,-1
45,95,1,81,28,35,6,45,28,84,0
14,14,75,41,64,94,50,52,83,42,1
74,68,89,47,8,57,14,19,79,55,0
83,54,11,85,57,31,29,53,60,13,0
29,40,68,98,3,19,34,59,78,74,0
94,98,66,36,80,23,59,35,70,80,0
93,20,99,5,51,64,87,75,24,56,0
47,86,61,4,39,15,3,72,93,13,1
65,55,36,20,84,25,47,88,51,57,0
88,8,31,41,96,58,27,0,83,28,1
67,18,49,37,49,95,48,35,37,25,0
56,25,90,7,21,19,35,82,87,44,0
99,50,94,68,94,91,16,24,51,1,1
39,72,51,36,82,71,25,46,29,36,-1
14,80,51,55,100,33,71,92,63,5,0
99,93,74,35,21,70,54,75,74,100,0
58,50,88,69,46,40,82,52,4,64,-1
17,64,37,13,93,62,3,2,14,8,0
1,2,15,92,89,44,7,35,3,69,0
64,52,3,6,48,55,16,78,26,15,1
90,87,14,91,21,20,40,53,40,18,1
94,0,38,22,97,23,45,91,28,90,1
74,25,36,93,66,46,92,51,22,23,-1
13,49,40,41,38,50,24,17,55,75,-1
55,18,97,19,46,57,34,81,59,76,0
11,51,26,5,64,32,97,72,83,48,0
28,96,35,21,96,68,54,15,52,76,1
26,52,22,37,16,88,54,8,41,83,-1
30,32,65,45,85,21,28,46,91,96,0
38,43,4,55,28,72,62,32,47,94,1
2,83,10,53,82,60,86,29,14,15,0
4,65,43,61,4,80,1,48,35,90,0
29,83,27,50,92,47,18,88,63,79,-1
88,31,17,54,43,94,94,3,30,34,0
88,85,92,21,85,87,81,27,2,1,1
74,20,23,67,85,6,77,34,92,27,0
35,53,48,36,40,18,66,16,44,25,-1
9,70,30,31,94,97,97,62,18,23,1
96,83,94,13,22,78,14,92,57,53,1
43,37,82,13,6,9,31,33,19,78,0
47,38,54,92,95,53,20,16,8,59,1
7,19,82,8,43,47,45,19,58,78,1
21,39,39,14,59,39,65,61,80,63,1
48,47,40,40,18,0,85,64,57,86,0
75,90,52,63,14,47,83,22,90,38,0
63,44,7,29,5,40,82,34,9,12,0
36,45,95,62,59,77,29,55,82,1,-1
59,6,34,29,81,59,82,60,84,74,0
2,55,59,97,51,42,46,9,39,20,-1
2,21,33,8,3,44,52,9,75,2,0
18,33,18,90,65,57,86,19,22,37,1
100,65,80,14,21,94,56,54,13,16,-1
73,38,31,6,51,80,66,66,44,6,1
83,71,6,4,2,59,91,7,98,51,1
79,66,69,80,30,29,44,27,52,42,-1
67,17,62,16,17,75,55,79,20,2,0
64,79,28,100,18,72,30,21,13,66,-1
98,92,8,52,20,80,13,76,90,85,1
34,53,3,10,47,4,56,38,94,76,1
7,95,87,29,63,99,2,44,95,37,-1
40,45,65,23,22,66,21,71,28,55,1
70,11,3,28,11,54,52,79,95,77,-1
36,38,99,65,52,95,85,67,47,17,-1
0,6,2,100,22,83,58,58,77,52,-1
87,61,34,91,76,39,30,37,76,24,-1
4,33,92,51,52,3,42,62,27,47,1
91,0,84,37,76,27,30,52,79,96,1
38,83,13,21,39,86,18,7,86,0,0
62,72,71,66,88,47,22,66,13,84,1
66,97,37,26,6,22,54,99,17,34,0
18,18,68,71,68,26,94,91,96,8,1
48,83,1,21,46,83,62,9,70,20,0
81,26,52,32,64,83,26,73,16,0,-1
13,97,3,99,37,61,35,82,43,29,0
18,14,73,12,49,30,20,35,77,75,1
0,1,55,29,63,4,6,90,100,75,0
21,75,51,57,24,49,23,48,18,59,-1
35,31,21,80,40,55,11,9,66,84,-1
94,66,9,87,25,24,35,24,47,43,1
16,69,68,93,23,92,55,25,53,81,-1
96,61,43,53,97,86,16,37,33,55,0
54,61,75,64,56,96,69,11,51,61,1
70,20,43,82,83,97,65,8,55,88,1
18,15,9,98,100,60,95,34,46,47,1
30,12,19,27,22,72,52,65,43,65,1
65,47,51,77,16,80,63,62,69,22,0
68,17,89,84,87,48,14,65,55,85,1
32,11,76,68,60,10,28,35,49,61,-1
70,85,30,22,34,76,3,83,74,28,-1
20,82,68,79,62,94,69,43,72,40,1
25,0,84,54,72,43,100,67,47,27,1
5,35,20,63,62,13,24,56,70,13,-1
43,38,71,10,21,7,6,54,14,8,1
36,77,45,10,37,31,36,32,82,48,-1
97,9,23,27,70,18,87,54,68,37,-1
100,75,49,89,25,39,95,89,37,99,1
19,87,23,50,71,50,73,42,22,95,1
9,41,73,28,33,26,90,28,24,60,0
77,44,6,23,32,69,11,45,17,82,1
37,24,90,18,77,97,23,37,4,39,-1
97,2,47,10,40,54,84,54,43,81,0
2,87,60,69,1,9,53,100,94,94,-1
27,90,78,7,29,91,33,79,19,54,-1
12,36,22,89,51,15,94,66,88,46,-1
5,0,18,84,1,38,58,6,66,18,1
56,66,27,41,22,83,73,1,61,42,1
59,8,39,86,4,36,65,59,51,52,-1
5,47,29,53,57,47,25,56,83,40,0
70,74,90,85,94,39,10,92,78,72,-1
17,87,73,30,90,45,92,72,22,6,-1
91,38,14,5,78,60,55,2,69,48,-1
80,17,30,68,61,94,56,44,82,12,-1
15,86,53,63,49,49,59,47,63,76,0
57,12,28,88,32,41,48,55,59,83,0
84,58,35,20,29,98,33,21,34,58,0
22,35,52,42,48,1,41,10,5,5,0
0,43,66,97,81,14,70,35,30,95,1
59,11,61,69,70,5,98,60,22,23,1
98,4,15,41,69,18,68,60,38,64,-1
3,55,51,41,37,14,83,78,78,74,0
81,64,18,55,98,99,89,77,15,34,1
32,47,5,98,73,38,57,34,94,52,0
60,35,68,92,76,77,37,74,86,88,-1
31,44,19,76,12,75,92,27,72,24,-1
84,18,4,52,86,14,98,47,86,66,1
4,87,59,1,10,8,94,21,53,89,0
0,8,33,26,98,76,95,62,76,98,0
27,46,45,40,87,54,35,22,84,60,0
15,97,64,40,5,76,80,72,34,6,-1
1,86,42,20,45,75,74,67,63,16,-1
65,98,41,14,87,78,66,86,5,80,-1
5,6,88,0,72,35,70,62,35,3,-1
78,74,10,51,58,87,92,8,61,55,-1
44,54,60,94,80,69,99,79,21,49,0
70,28,39,85,71,0,9,85,30,77,0
59,21,75,85,44,27,43,96,55,48,1
42,32,11,70,38,52,72,17,94,91,0
43,38,23,27,36,84,27,15,74,89,1
79,55,43,74,31,79,19,61,95,52,0
63,35,28,5,47,72,32,61,13,26,-1
3,39,19,34,43,99,8,62,60,25,1
87,8,83,91,97,100,69,51,1,17,1
78,1,22,39,53,21,17,52,27,46,1
92,83,72,13,26,59,47,89,46,3,-1
57,86,16,44,60,84,41,97,57,11,0
41,95,26,50,29,78,50,53,0,73,0
52,44,45,85,14,32,17,34,67,70,0
87,89,70,99,1,31,98,75,57,2,0
15,28,72,36,62,68,43,5,24,64,0
81,97,41,69,48,78,63,42,75,44,0
24,90,31,37,5,3,56,48,37,49,0
90,69,51,56,22,34,61,7,2,16,-1
78,52,4,19,12,20,61,65,78,31,1
2,54,93,23,24,75,5,73,49,83,-1
31,9,80,79,63,64,68,49,4,36,0
35,52,79,27,82,28,19,75,61,78,-1
27,92,40,90,46,77,69,41,74,57,0
6,58,3,26,62,9,89,100,86,62,0
40,58,38,36,81,85,68,65,66,54,-1
14,97,54,48,75,52,76,38,32,2,0
76,72,56,48,57,58,52,19,18,4,1
58,17,77,24,26,5,19,22,98,88,1
40,17,71,1,97,16,59,17,53,61,0
13,69,62,66,73,82,71,28,25,92,-1
67,67,7,84,41,25,68,79,10,43,-1
54,36,95,32,32,19,68,46,90,56,1
35,40,89,36,28,100,85,40,10,62,-1
86,47,22,52,25,39,16,59,42,12,-1
32,91,46,98,65,44,81,25,82,88,-1
61,97,8,32,27,12,19,8,32,63,1
1,85,76,85,93,29,32,39,11,58,0
10,85,2,56,67,0,43,93,78,14,0
66,65,64,39,2,30,75,94,82,35,1
80,67,72,29,67,46,55,8,66,11,-1
5,70,39,38,90,30,97,80,9,37,0
83,59,82,96,72,15,65,15,28,35,-1
18,95,47,8,23,28,59,0,74,81,1
94,10,9,0,85,100,61,93,33,48,0
48,45,42,66,54,48,28,8,45,71,1
36,69,57,99,36,71,78,90,50,44,-1
54,52,51,25,76,46,35,24,100,68,1
78,15,72,85,22,83,3,53,21,85,1
18,69,37,56,27,13,65,6,57,37,-1
66,80,31,11,92,89,61,90,47,0,0
89,19,89,27,5,93,46,85,92,71,-1
26,68,6,29,85,48,81,77,85,85,0
0,45,65,68,59,16,4,4,34,89,1
35,36,83,77,36,17,63,59,56,24,1
4,68,64,89,84,16,39,59,93,82,0
16,73,29,7,43,100,27,32,81,87,-1
40,88,6,43,25,2,41,66,9,98,-1
52,24,55,28,72,84,14,93,88,0,1
78,53,95,45,44,43,57,46,83,98,1
49,63,84,24,44,77,47,50,3,71,0
90,0,90,22,19,56,80,98,46,6,1
10,59,7,67,40,73,56,11,66,41,-1
3,62,64,26,26,43,71,76,88,86,0
56,73,23,2,38,80,62,54,32,41,1
3,32,43,56,97,84,1,85,68,74,1
83,5,85,72,44,84,85,45,32,42,-1
58,12,48,30,61,78,43,15,100,62,-1
81,75,98,72,56,59,96,19,99,97,0
39,58,95,29,5,21,45,63,92,50,-1
8,11,71,98,78,74,15,36,95,53,0
43,41,74,26,41,47,1,58,18,31,0
49,57,89,90,53,75,33,17,12,98,-1
83,86,78,49,40,62,30,41,40,41,0
9,13,9,36,63,15,67,78,56,82,-1
38,61,71,75,64,100,10,83,50,1,1
38,23,75,16,56,79,42,15,92,27,0
69,71,79,2,59,84,14,23,96,93,1
76,14,81,68,98,92,19,83,87,55,-1
57,16,80,73,71,55,83,25,47,49,0
91,90,68,67,8,12,61,46,34,52,0
68,68,90,85,57,6,30,89,22,58,-1
78,97,16,19,79,51,9,69,48,2,-1
48,13,26,21,32,35,80,17,38,69,-1
63,53,11,16,21,59,68,59,51,29,0
32,16,50,0,99,18,40,82,70,98,0
89,22,71,2,17,76,79,40,29,63,-1
77,36,85,70,90,18,0,91,100,72,1
85,100,68,67,27,71,23,40,22,92,1
52,25,72,38,59,29,25,55,100,54,0
9,84,97,97,40,33,37,100,13,48,1
2,74,20,88,27,33,6,14,1,40,1
60,10,25,31,9,25,67,57,19,88,0
48,84,49,18,45,51,94,79,79,42,1
4,45,47,11,40,66,65,88,23,64,0
89,100,23,18,28,41,48,49,91,52,-1
1,39,36,3,3,71,51,55,20,5,-1
85,67,71,7,16,7,89,82,18,97,0
15,31,59,66,35,85,6,78,53,30,-1
50,61,51,43,39,62,0,95,11,97,0
45,50,88,30,93,33,78,47,67,67,0
44,19,95,82,65,9,70,3,63,59,1
5,86,46,5,36,73,34,9,58,97,-1
17,14,80,54,56,99,85,7,70,47,0
48,79,83,50,15,80,36,40,95,71,-1
27,51,85,97,70,23,20,66,0,77,0
52,3,59,14,49,49,78,19,30,36,1
47,49,39,10,75,37,80,34,14,98,0
2,67,15,0,46,80,17,67,89,2,-1
80,1,52,61,60,68,41,52,26,69,0
14,29,71,1,0,25,38,7,26,30,1
58,81,38,63,35,90,89,28,53,21,0
47,64,20,63,11,37,55,22,4,53,-1
5,46,14,47,3,55,39,47,19,62,1
86,58,22,48,49,64,21,82,54,85,0
85,98,73,10,43,44,77,77,29,81,1
40,28,9,26,62,24,5,27,7,58,-1
48,44,69,54,41,46,29,87,93,14,-1
10,12,91,38,100,94,72,20,65,40,-1
47,75,27,25,16,5,32,40,75,6,1
43,21,98,13,47,6,60,1,95,54,-1
95,58,28,65,47,31,62,100,4,26,-1
90,41,22,33,43,63,79,25,53,39,1
63,75,66,25,11,70,62,19,5,85,-1
98,68,34,98,8,9,97,32,35,60,-1
99,94,57,66,16,42,91,83,54,38,-1
30,54,44,85,21,60,79,5,5,61,-1
42,1,4,10,53,65,17,16,79,14,0
28,80,57,5,27,83,62,95,98,100,0
5,9,85,89,32,46,50,86,60,90,1
21,60,34,70,31,99,25,77,62,92,0
45,100,32,66,55,51,71,85,45,70,0
34,39,35,55,43,64,99,49,50,10,-1
95,44,21,27,55,86,10,13,13,72,1
32,93,22,81,54,91,41,42,53,29,0
53,65,35,77,59,3,30,28,97,58,0
15,55,78,44,89,30,47,55,13,13,-1
16,83,35,74,30,80,87,86,72,37,1
8,26,90,1,57,64,77,96,28,14,-1
9,74,81,47,46,67,56,94,6,58,-1
99,88,89,23,50,49,24,26,3,4,1
81,51,85,39,75,82,87,86,9,85,1
10,81,65,58,87,73,84,84,41,35,1
35,50,63,1,43,22,8,60,39,80,0
54,37,92,98,65,47,49,13,34,84,1
26,73,17,64,48,52,92,48,24,19,1
70,38,48,73,87,71,67,34,53,65,1
60,14,52,31,56,48,0,45,77,58,-1
59,39,60,64,35,50,48,44,57,72,1
61,42,5,4,55,45,10,27,42,43,-1
17,76,63,56,28,56,45,71,78,28,-1
27,34,100,14,39,79,59,11,54,1,-1
70,17,66,30,98,25,27,85,90,94,1
40,73,38,11,31,40,43,92,54,68,-1
11,7,95,96,66,37,87,39,60,99,0
48,15,25,3,43,72,58,11,15,69,1
50,33,67,35,35,61,55,9,36,89,-1
52,37,17,27,48,58,39,71,74,47,-1
26,71,52,56,74,59,32,61,63,47,0
47,57,23,39,99,98,94,82,47,25,-1
43,7,91,86,34,38,59,23,90,30,1
26,0,25,61,11,14,32,33,14,87,-1
21,54,23,18,20,13,40,16,62,27,0
17,47,51,78,59,65,98,30,32,29,-1
85,100,97,7,13,55,80,43,2,47,-1
92,58,16,17,90,18,28,40,92,13,1
81,32,10,99,55,97,75,57,40,66,1
60,36,88,61,23,50,63,16,23,38,1
23,49,46,91,61,0,9,24,67,77,1
72,70,77,78,92,69,96,27,72,62,0
41,89,21,29,39,67,10,85,33,24,0
22,84,87,11,9,97,27,64,87,28,0
60,32,76,99,16,61,42,43,80,35,1
18,2,74,42,67,15,32,1,74,82,-1
6,13,29,84,19,4,46,22,33,28,-1
70,40,30,79,16,29,15,47,97,17,-1
47,94,31,59,11,48,54,95,57,90,-1
19,38,62,32,51,6,29,98,30,37,0
13,77,24,91,77,78,27,51,92,26,1
83,48,18,37,49,21,24,36,50,33,1
17,1,72,20,27,3,10,3,97,87,1
49,39,30,46,39,19,37,83,78,82,-1
71,70,35,5,43,14,41,49,93,87,0
98,12,93,33,99,63,25,26,57,58,1
76,25,26,99,37,50,40,44,36,49,1
3,3,60,77,3,5,67,71,33,19,-1
68,89,64,23,19,4,39,12,19,51,0
19,26,87,66,19,74,41,64,81,56,0
47,46,3,94,58,0,2,40,90,68,0
95,15,49,54,82,66,45,22,99,79,0
66,63,95,51,69,42,43,8,22,56,1
22,78,30,44,15,88,77,93,80,92,1
36,57,26,1,82,94,79,84,48,27,-1
99,100,38,56,87,73,90,5,51,59,0
46,13,26,76,75,12,0,90,35,41,0
75,73,88,67,40,53,24,93,0,75,-1
40,57,89,16,28,44,65,38,22,97,1
8,50,8,8,51,51,24,19,75,94,1
25,31,74,53,51,85,14,6,9,21,1
21,46,3,53,18,40,92,51,44,30,0
69,25,92,82,35,52,53,32,90,55,-1
82,97,48,22,28,89,78,19,12,56,-1
1,100,58,45,18,35,51,8,71,16,1
65,9,94,63,42,53,54,15,63,30,-1
6,30,28,69,54,39,63,100,87,54,1
72,8,56,39,88,96,42,96,76,86,0
95,2,32,10,74,27,90,51,88,59,0
24,53,26,98,99,76,13,24,46,94,-1
59,11,90,75,57,15,84,68,89,82,1
59,77,66,80,77,92,50,4,20,30,1
46,2,17,99,56,43,51,41,70,15,-1
96,13,60,72,63,10,25,75,53,71,0
0,90,87,12,87,49,14,80,31,40,-1
33,77,40,86,75,82,51,100,22,62,0
42,94,6,29,55,24,67,12,31,10,0
50,90,22,93,73,31,74,64,33,59,1
7,38,74,62,88,62,35,61,2,52,1
46,41,17,53,46,74,62,13,96,47,1
92,84,41,4,25,45,85,51,90,2,1
96,80,8,32,12,52,23,86,99,42,0
24,58,1,22,73,44,46,92,48,32,1
54,94,26,49,66,63,22,22,92,34,0
93,89,85,91,97,81,17,92,71,31,0
57,38,79,59,30,76,65,64,47,19,0
61,6,100,41,14,14,98,22,54,41,1
64,54,33,86,36,99,74,39,2,1,-1
73,83,48,33,86,100,63,50,57,77,0
86,89,16,1,38,56,97,53,85,80,1
37,22,42,79,84,52,29,59,44,34,1
48,74,73,14,23,92,93,39,95,93,-1
86,22,9,69,30,83,73,72,16,50,1
86,89,56,50,38,4,76,82,64,78,0
60,87,35,34,26,31,39,59,21,1,1
10,1,63,73,34,3,48,68,34,57,1
6,36,1,32,16,23,44,18,88,34,0
8,22,34,88,13,16,69,99,38,30,1
11,91,55,11,77,21,93,27,68,21,0
46,66,6,10,15,53,26,12,83,47,0
3,73,81,86,89,71,22,83,55,65,0
1,60,71,36,20,69,34,66,70,55,1
69,80,68,54,44,28,64,50,53,45,1
39,74,70,65,18,1,94,88,4,3,0
91,26,59,52,39,49,42,37,28,65,1
74,52,98,79,4,2,79,7,88,68,0
7,94,97,96,84,68,20,98,42,19,0
40,58,74,79,75,73,3,7,51,55,1
47,76,33,5,36,36,49,54,82,4,1
68,95,13,87,40,7,76,10,44,54,1
62,40,35,88,65,17,27,72,91,69,-1
44,10,12,43,80,69,51,79,52,47,-1
10,93,26,96,92,21,81,54,47,38,0
76,26,27,3,45,46,32,0,82,9,0
20,89,92,72,50,80,2,46,31,48,1
91,24,77,8,61,81,47,63,9,58,-1
44,99,22,40,77,27,29,20,36,97,-1
27,95,2,59,8,8,26,63,35,95,0
71,55,10,80,2,13,82,46,45,52,-1
100,54,5,81,56,96,49,26,7,39,1
45,81,95,47,64,5,44,22,0,11,0
92,12,81,25,57,47,29,23,63,65,0
26,56,90,36,37,21,9,58,37,18,-1
84,23,27,34,4,70,76,29,61,89,1
60,0,67,93,62,40,60,60,26,13,1
10,38,61,59,56,23,97,5,26,3,0
6,75,94,28,53,73,80,16,4,55,1
42,70,39,98,24,70,22,38,22,95,1
8,15,85,26,6,14,3,95,99,97,0
91,40,42,50,93,37,51,8,49,73,1
40,89,20,65,3,76,3,86,25,50,1
35,99,53,47,37,78,100,46,84,81,0
13,42,86,76,13,85,64,67,84,73,-1
84,27,6,95,32,25,4,47,42,76,0
60,7,54,43,73,13,40,98,27,89,1
97,79,76,52,21,82,7,26,64,62,1
33,12,94,42,53,88,6,53,80,88,0
93,48,61,100,19,27,63,10,21,68,1
36,98,18,65,94,59,49,9,86,58,-1
50,43,33,45,31,74,46,52,38,85,-1
86,55,43,100,86,64,26,85,56,34,0
47,32,92,97,77,60,24,43,75,75,-1
81,70,60,59,11,37,10,63,15,81,-1
23,94,29,99,82,85,87,15,32,41,0
0,60,75,5,100,39,10,25,8,5,1
92,65,53,31,36,35,62,0,53,38,0
78,52,9,5,66,19,40,93,20,55,-1
75,0,77,69,100,70,90,13,36,13,0
41,68,0,32,67,97,96,93,90,47,-1
35,57,82,14,66,55,15,33,72,85,-1
51,34,47,26,18,29,74,96,69,23,1
66,41,44,15,86,65,74,28,48,54,-1
28,93,66,17,63,25,24,59,91,10,1
54,60,49,41,26,24,74,56,51,77,0
32,59,42,26,100,85,16,43,45,31,-1
27,51,28,84,6,81,42,50,51,28,1
29,91,50,62,97,83,9,52,24,75,-1
17,95,92,23,65,43,32,85,18,60,-1
27,3,97,18,32,24,15,97,17,61,-1
55,74,98,15,3,39,39,36,68,61,1
53,56,98,21,47,55,5,81,24,56,0
3,21,100,82,63,86,48,20,41,55,0
40,22,61,13,16,42,93,87,77,37,0
45,22,48,69,57,0,28,47,79,2,0
8,26,18,1,35,86,15,81,28,49,1
44,44,83,62,92,74,100,37,44,1,1
76,35,34,22,68,53,60,86,53,25,1
36,29,18,75,0,22,100,48,67,51,1
41,20,96,37,73,54,34,5,100,37,0
10,60,44,33,63,30,27,12,75,19,1
79,52,39,92,31,4,28,70,37,31,-1
31,50,89,34,8,55,81,8,12,95,0
76,0,55,31,19,53,46,92,26,66,1
91,13,38,21,2,91,12,88,49,20,0
93,16,93,86,2,98,44,54,14,64,0
31,48,94,81,74,84,32,82,76,18,0
24,22,73,10,9,5,12,53,5,4,0
2,27,8,22,8,100,85,32,91,6,1
83,33,35,56,40,59,79,39,26,37,-1
14,36,32,4,25,51,30,46,74,68,1
11,28,34,54,2,33,23,8,55,97,1
49,57,29,3,28,7,34,67,62,68,0
85,62,26,54,35,21,1,34,60,88,-1
48,35,58,93,90,94,2,1,78,82,-1
59,31,4,74,57,74,26,24,66,27,1
89,24,6,95,78,78,54,52,29,41,1
70,72,80,85,25,20,19,82,37,9,1
46,51,84,3,25,73,75,49,80,37,1
5,38,41,35,67,16,73,24,87,0,-1
2,77,61,34,55,5,10,84,51,35,-1
